시도명,시설종류,관할경찰서명,CCTV설치여부,CCTV설치대수,제공기관명,보호구역도로폭
전라북도,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698
전라북도,초등학교,고창경찰서,Y,2.0,전라북도 고창군,10.945749525616698
전라북도,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698
전라북도,초등학교,고창경찰서,Y,2.0,전라북도 고창군,10.945749525616698
전라북도,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698
전라북도,초등학교,고창경찰서,Y,2.0,전라북도 고창군,10.945749525616698
전라북도,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698
전라북도,초등학교,고창경찰서,Y,2.0,전라북도 고창군,10.945749525616698
전라북도,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698
전라북도,초등학교,고창경찰서,Y,2.0,전라북도 고창군,10.945749525616698
충청남도,초등학교,보령경찰서,Y,3.0,충청남도 보령시,10.945749525616698
충청남도,초등학교,보령경찰서,Y,5.0,충청남도 보령시,10.945749525616698
충청남도,초등학교,보령경찰서,Y,3.0,충청남도 보령시,10.945749525616698
충청남도,초등학교,보령경찰서,Y,3.0,충청남도 보령시,10.945749525616698
충청남도,초등학교,보령경찰서,Y,4.0,충청남도 보령시,10.945749525616698
충청남도,초등학교,보령경찰서,Y,3.0,충청남도 보령시,10.945749525616698
충청남도,초등학교,보령경찰서,Y,2.0,충청남도 보령시,10.945749525616698
충청남도,초등학교,보령경찰서,Y,3.0,충청남도 보령시,10.945749525616698
충청남도,초등학교,보령경찰서,Y,3.0,충청남도 보령시,10.945749525616698
충청남도,초등학교,보령경찰서,Y,5.0,충청남도 보령시,10.945749525616698
충청남도,초등학교,보령경찰서,Y,4.0,충청남도 보령시,10.945749525616698
충청남도,초등학교,보령경찰서,Y,3.0,충청남도 보령시,10.945749525616698
충청남도,초등학교,보령경찰서,Y,4.0,충청남도 보령시,10.945749525616698
충청남도,초등학교,보령경찰서,Y,6.0,충청남도 보령시,10.945749525616698
충청남도,초등학교,보령경찰서,Y,2.0,충청남도 보령시,10.945749525616698
충청남도,초등학교,보령경찰서,Y,3.0,충청남도 보령시,10.945749525616698
충청남도,초등학교,보령경찰서,Y,3.0,충청남도 보령시,10.945749525616698
충청남도,초등학교,보령경찰서,Y,4.0,충청남도 보령시,10.945749525616698
충청남도,초등학교,보령경찰서,Y,2.0,충청남도 보령시,10.945749525616698
전라북도,초등학교,고창경찰서,Y,2.0,전라북도 고창군,10.945749525616698
전라북도,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698
전라북도,초등학교,고창경찰서,Y,2.0,전라북도 고창군,10.945749525616698
전라북도,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698
전라북도,초등학교,고창경찰서,Y,4.0,전라북도 고창군,10.945749525616698
전라북도,초등학교,고창경찰서,Y,5.0,전라북도 고창군,10.945749525616698
전라북도,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698
인천광역시,유치원,인천서부경찰서,Y,1.0,인천광역시 서구,10.945749525616698
전라북도,초등학교,고창경찰서,Y,2.0,전라북도 고창군,10.945749525616698
전라북도,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698
전라북도,초등학교,고창경찰서,Y,2.0,전라북도 고창군,10.945749525616698
전라북도,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698
전라북도,초등학교,고창경찰서,Y,3.0,전라북도 고창군,10.945749525616698
전라북도,유치원,고창경찰서,N,1.0,전라북도 고창군,10.945749525616698
전라북도,초등학교,고창경찰서,N,1.0,전라북도 고창군,10.945749525616698
전라북도,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698
전라북도,초등학교,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698
전라북도,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698
전라북도,초등학교,고창경찰서,Y,6.0,전라북도 고창군,10.945749525616698
전라북도,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698
전라북도,초등학교,고창경찰서,Y,2.0,전라북도 고창군,10.945749525616698
전라북도,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698
전라북도,초등학교,고창경찰서,Y,4.0,전라북도 고창군,10.945749525616698
전라북도,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698
전라북도,초등학교,고창경찰서,Y,3.0,전라북도 고창군,10.945749525616698
전라북도,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698
전라북도,초등학교,고창경찰서,Y,2.0,전라북도 고창군,10.945749525616698
전라북도,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698
전라북도,초등학교,고창경찰서,Y,2.0,전라북도 고창군,10.945749525616698
전라북도,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698
전라북도,초등학교,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698
인천광역시,어린이집,남동경찰서,Y,1.0,인천광역시 남동구,10.945749525616698
인천광역시,어린이집,남동경찰서,N,1.0,인천광역시 남동구,10.945749525616698
인천광역시,어린이집,남동경찰서,N,1.0,인천광역시 남동구,10.945749525616698
인천광역시,어린이집,남동경찰서,N,1.0,인천광역시 남동구,10.945749525616698
인천광역시,어린이집,남동경찰서,N,1.0,인천광역시 남동구,10.945749525616698
인천광역시,어린이집,남동경찰서,N,1.0,인천광역시 남동구,10.945749525616698
인천광역시,어린이집,남동경찰서,N,1.0,인천광역시 남동구,10.945749525616698
인천광역시,어린이집,남동경찰서,N,1.0,인천광역시 남동구,10.945749525616698
인천광역시,어린이집,남동경찰서,N,1.0,인천광역시 남동구,10.945749525616698
인천광역시,어린이집,남동경찰서,N,1.0,인천광역시 남동구,10.945749525616698
경상북도,유치원,구미경찰서,Y,1.0,경상북도 구미시,10.945749525616698
경상북도,초등학교,구미경찰서,Y,1.0,경상북도 구미시,10.945749525616698
경상북도,유치원,구미경찰서,Y,3.0,경상북도 구미시,10.945749525616698
경상북도,어린이집,구미경찰서,N,1.0,경상북도 구미시,10.945749525616698
경상북도,유치원,구미경찰서,N,1.0,경상북도 구미시,10.945749525616698
경상북도,초등학교,구미경찰서,Y,0.0,경상북도 구미시,10.945749525616698
경상북도,유치원,구미경찰서,Y,1.0,경상북도 구미시,10.945749525616698
경상북도,어린이집,구미경찰서,Y,1.0,경상북도 구미시,10.945749525616698
경상북도,어린이집,구미경찰서,N,1.0,경상북도 구미시,10.945749525616698
경상북도,유치원,구미경찰서,Y,4.0,경상북도 구미시,10.945749525616698
경상북도,유치원,구미경찰서,Y,0.0,경상북도 구미시,10.945749525616698
경상북도,초등학교,구미경찰서,Y,2.0,경상북도 구미시,10.945749525616698
대전광역시,어린이집,대전광역시 동부경찰서,N,0.0,대전광역시 동구,5.5
대전광역시,어린이집,대전광역시 동부경찰서,N,0.0,대전광역시 동구,5.5
대전광역시,어린이집,대전광역시 동부경찰서,N,0.0,대전광역시 동구,5.5
대전광역시,어린이집,대전광역시 동부경찰서,N,0.0,대전광역시 동구,5.5
대전광역시,어린이집,대전광역시 동부경찰서,N,0.0,대전광역시 동구,5.5
대전광역시,어린이집,대전광역시 동부경찰서,N,0.0,대전광역시 동구,5.5
경상북도,유치원,구미경찰서,N,1.0,경상북도 구미시,10.945749525616698
경상북도,유치원,구미경찰서,Y,1.0,경상북도 구미시,10.945749525616698
경상북도,초등학교,구미경찰서,Y,2.0,경상북도 구미시,10.945749525616698
경상북도,유치원,구미경찰서,Y,2.0,경상북도 구미시,10.945749525616698
경상북도,초등학교,구미경찰서,Y,2.0,경상북도 구미시,10.945749525616698
경상북도,유치원,구미경찰서,Y,2.0,경상북도 구미시,10.945749525616698
경상북도,초등학교,구미경찰서,N,1.0,경상북도 구미시,10.945749525616698
경상북도,어린이집,구미경찰서,Y,1.0,경상북도 구미시,10.945749525616698
경상북도,어린이집,구미경찰서,N,1.0,경상북도 구미시,10.945749525616698
경상북도,초등학교,구미경찰서,Y,4.0,경상북도 구미시,10.945749525616698
경상북도,유치원,구미경찰서,N,1.0,경상북도 구미시,10.945749525616698
경상북도,유치원,구미경찰서,Y,1.0,경상북도 구미시,10.945749525616698
경상북도,초등학교,구미경찰서,Y,1.0,경상북도 구미시,10.945749525616698
경상북도,유치원,구미경찰서,Y,1.0,경상북도 구미시,10.945749525616698
경상북도,초등학교,구미경찰서,Y,1.0,경상북도 구미시,10.945749525616698
경상북도,유치원,구미경찰서,Y,1.0,경상북도 구미시,10.945749525616698
경상북도,초등학교,구미경찰서,Y,4.0,경상북도 구미시,10.945749525616698
경상북도,초등학교,구미경찰서,Y,2.0,경상북도 구미시,10.945749525616698
경상북도,어린이집,구미경찰서,Y,6.0,경상북도 구미시,10.945749525616698
경상북도,특수학교,구미경찰서,N,1.0,경상북도 구미시,10.945749525616698
경상남도,유치원,양산경찰서,N,0.0,경상남도 양산시,10.0
경상남도,유치원,양산경찰서,N,0.0,경상남도 양산시,10.945749525616698
경상남도,어린이집,양산경찰서,N,0.0,경상남도 양산시,9.0
경상남도,초등학교,양산경찰서,Y,2.0,경상남도 양산시,10.945749525616698
경상남도,유치원,양산경찰서,N,0.0,경상남도 양산시,10.945749525616698
경상남도,초등학교,양산경찰서,N,0.0,경상남도 양산시,13.0
경상남도,유치원,양산경찰서,N,0.0,경상남도 양산시,13.0
경상남도,어린이집,양산경찰서,N,0.0,경상남도 양산시,8.0
경상남도,초등학교,양산경찰서,Y,2.0,경상남도 양산시,17.5
경상남도,유치원,양산경찰서,N,0.0,경상남도 양산시,7.0
경상남도,어린이집,양산경찰서,N,0.0,경상남도 양산시,7.0
경상남도,어린이집,양산경찰서,N,0.0,경상남도 양산시,10.945749525616698
경상남도,유치원,양산경찰서,N,0.0,경상남도 양산시,10.945749525616698
경상남도,유치원,양산경찰서,N,0.0,경상남도 양산시,10.945749525616698
경상남도,초등학교,양산경찰서,N,0.0,경상남도 양산시,11.5
경상남도,유치원,양산경찰서,N,0.0,경상남도 양산시,11.5
경상남도,어린이집,양산경찰서,N,0.0,경상남도 양산시,14.0
경상남도,유치원,양산경찰서,N,0.0,경상남도 양산시,10.945749525616698
경상남도,초등학교,양산경찰서,Y,2.0,경상남도 양산시,19.5
경상남도,유치원,양산경찰서,N,0.0,경상남도 양산시,19.5
경상남도,어린이집,양산경찰서,N,0.0,경상남도 양산시,10.0
경상남도,초등학교,양산경찰서,N,0.0,경상남도 양산시,14.0
경상남도,유치원,양산경찰서,N,0.0,경상남도 양산시,14.0
경상남도,어린이집,양산경찰서,N,0.0,경상남도 양산시,9.0
경상남도,어린이집,양산경찰서,N,0.0,경상남도 양산시,10.945749525616698
경상남도,유치원,양산경찰서,N,0.0,경상남도 양산시,8.0
경상남도,어린이집,양산경찰서,N,0.0,경상남도 양산시,10.0
경상남도,초등학교,양산경찰서,N,0.0,경상남도 양산시,10.0
경상남도,유치원,양산경찰서,N,0.0,경상남도 양산시,10.0
경상남도,유치원,양산경찰서,N,0.0,경상남도 양산시,7.0
경상남도,초등학교,양산경찰서,Y,2.0,경상남도 양산시,15.0
경상남도,유치원,양산경찰서,N,0.0,경상남도 양산시,15.0
경상남도,초등학교,양산경찰서,N,0.0,경상남도 양산시,14.0
경상남도,유치원,양산경찰서,N,0.0,경상남도 양산시,14.0
경상남도,유치원,양산경찰서,N,0.0,경상남도 양산시,10.945749525616698
경상남도,초등학교,양산경찰서,Y,1.0,경상남도 양산시,10.0
경기도,유치원,안산상록경찰서,Y,1.0,경기도 안산시,4.5
경기도,어린이집,안산상록경찰서,Y,4.0,경기도 안산시,4.5
경기도,어린이집,안산상록경찰서,Y,5.0,경기도 안산시,4.5
경기도,어린이집,안산상록경찰서,Y,1.0,경기도 안산시,4.5
경기도,어린이집,안산상록경찰서,Y,5.0,경기도 안산시,6.5
경기도,유치원,안산상록경찰서,Y,1.0,경기도 안산시,4.5
경기도,어린이집,안산상록경찰서,Y,5.0,경기도 안산시,4.5
경기도,어린이집,안산상록경찰서,Y,2.0,경기도 안산시,4.5
경기도,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,어린이집,안산상록경찰서,Y,2.0,경기도 안산시,10.0
경기도,어린이집,안산상록경찰서,Y,2.0,경기도 안산시,4.5
경기도,어린이집,안산상록경찰서,Y,2.0,경기도 안산시,4.5
경기도,어린이집,안산상록경찰서,Y,1.0,경기도 안산시,4.5
경기도,어린이집,안산상록경찰서,Y,4.0,경기도 안산시,4.5
경기도,어린이집,안산상록경찰서,Y,1.0,경기도 안산시,4.5
경기도,유치원,안산상록경찰서,Y,2.0,경기도 안산시,4.5
경기도,특수학교,안산상록경찰서,Y,2.0,경기도 안산시,10.0
경기도,어린이집,안산상록경찰서,Y,2.0,경기도 안산시,4.5
경기도,초등학교,안산상록경찰서,Y,5.0,경기도 안산시,4.5
경기도,유치원,안산상록경찰서,Y,1.0,경기도 안산시,4.5
경기도,초등학교,안산상록경찰서,Y,5.0,경기도 안산시,10.0
경기도,유치원,안산상록경찰서,Y,5.0,경기도 안산시,4.5
경기도,초등학교,안산상록경찰서,Y,3.0,경기도 안산시,10.0
경기도,초등학교,안산상록경찰서,Y,5.0,경기도 안산시,4.5
경기도,초등학교,안산상록경찰서,Y,4.0,경기도 안산시,10.0
경기도,초등학교,안산상록경찰서,Y,2.0,경기도 안산시,10.0
경기도,유치원,안산상록경찰서,Y,1.0,경기도 안산시,4.5
경기도,초등학교,안산상록경찰서,Y,4.0,경기도 안산시,4.5
대전광역시,유치원,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698
대전광역시,어린이집,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698
대전광역시,어린이집,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698
대전광역시,어린이집,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698
대전광역시,어린이집,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698
대전광역시,어린이집,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698
대전광역시,어린이집,대전광역시 중부경찰서,Y,2.0,대전광역시 중구,10.945749525616698
대전광역시,어린이집,대전광역시 중부경찰서,Y,2.0,대전광역시 중구,10.945749525616698
대전광역시,어린이집,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698
대전광역시,어린이집,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698
대전광역시,어린이집,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698
대전광역시,유치원,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698
대전광역시,유치원,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698
대전광역시,유치원,대전광역시 중부경찰서,Y,2.0,대전광역시 중구,10.945749525616698
대전광역시,유치원,대전광역시 중부경찰서,Y,2.0,대전광역시 중구,10.945749525616698
대전광역시,유치원,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698
대전광역시,유치원,대전광역시 중부경찰서,Y,2.0,대전광역시 중구,10.945749525616698
대전광역시,유치원,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698
대전광역시,유치원,대전광역시 중부경찰서,Y,2.0,대전광역시 중구,10.945749525616698
대전광역시,유치원,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698
대전광역시,유치원,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698
대전광역시,유치원,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698
대전광역시,유치원,대전광역시 중부경찰서,Y,2.0,대전광역시 중구,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,4.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,유치원,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698
경기도,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698
경기도,어린이집,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698
경기도,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,특수학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,유치원,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,어린이집,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,어린이집,파주경찰서,Y,3.0,경기도 파주시,10.945749525616698
경기도,어린이집,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,특수학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,N,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698
경기도,어린이집,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,특수학교,화성동탄경찰서,N,1.0,경기도 화성시,10.945749525616698
경기도,어린이집,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,어린이집,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698
경기도,유치원,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698
경기도,어린이집,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,3.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,3.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,유치원,군포경찰서,Y,1.0,경기도 군포시,10.945749525616698
경기도,어린이집,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,어린이집,파주경찰서,N,1.0,경기도 파주시,10.945749525616698
경기도,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,3.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,어린이집,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698
경기도,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698
경기도,어린이집,광주경찰서,Y,3.0,경기도 광주시,10.945749525616698
경기도,어린이집,광주경찰서,N,0.0,경기도 광주시,10.945749525616698
경기도,어린이집,광주경찰서,Y,3.0,경기도 광주시,10.945749525616698
경기도,어린이집,광주경찰서,Y,5.0,경기도 광주시,10.945749525616698
경기도,유치원,광주경찰서,Y,4.0,경기도 광주시,10.945749525616698
경기도,유치원,광주경찰서,N,0.0,경기도 광주시,10.945749525616698
경기도,특수학교,광주경찰서,N,0.0,경기도 광주시,10.945749525616698
경기도,어린이집,광주경찰서,N,0.0,경기도 광주시,10.945749525616698
경기도,초등학교,광주경찰서,Y,0.0,경기도 광주시,10.945749525616698
경기도,유치원,광주경찰서,Y,0.0,경기도 광주시,10.945749525616698
경기도,특수학교,광주경찰서,Y,0.0,경기도 광주시,10.945749525616698
경기도,초등학교,광주경찰서,Y,2.0,경기도 광주시,10.945749525616698
경기도,유치원,광주경찰서,Y,2.0,경기도 광주시,10.945749525616698
경기도,초등학교,광주경찰서,Y,2.0,경기도 광주시,10.945749525616698
경기도,유치원,광주경찰서,Y,2.0,경기도 광주시,10.945749525616698
경기도,초등학교,광주경찰서,Y,5.0,경기도 광주시,10.945749525616698
경기도,유치원,광주경찰서,Y,5.0,경기도 광주시,10.945749525616698
경기도,어린이집,광주경찰서,Y,2.0,경기도 광주시,10.945749525616698
경기도,어린이집,광주경찰서,N,0.0,경기도 광주시,10.945749525616698
부산광역시,유치원,부산강서경찰서,N,1.0,부산광역시 강서구,10.945749525616698
부산광역시,초등학교,부산강서경찰서,Y,6.0,부산광역시 강서구,10.945749525616698
부산광역시,유치원,부산강서경찰서,N,1.0,부산광역시 강서구,10.945749525616698
부산광역시,초등학교,부산강서경찰서,N,1.0,부산광역시 강서구,10.945749525616698
부산광역시,초등학교,부산강서경찰서,N,1.0,부산광역시 강서구,10.945749525616698
부산광역시,유치원,부산강서경찰서,N,1.0,부산광역시 강서구,10.945749525616698
부산광역시,어린이집,부산강서경찰서,N,1.0,부산광역시 강서구,10.945749525616698
부산광역시,유치원,부산강서경찰서,N,1.0,부산광역시 강서구,10.945749525616698
부산광역시,초등학교,부산강서경찰서,Y,2.0,부산광역시 강서구,10.945749525616698
부산광역시,어린이집,부산강서경찰서,N,1.0,부산광역시 강서구,10.945749525616698
부산광역시,초등학교,부산강서경찰서,N,1.0,부산광역시 강서구,5.0
부산광역시,유치원,부산강서경찰서,N,1.0,부산광역시 강서구,10.945749525616698
부산광역시,어린이집,부산강서경찰서,Y,2.0,부산광역시 강서구,10.945749525616698
부산광역시,어린이집,부산강서경찰서,Y,2.0,부산광역시 강서구,10.945749525616698
부산광역시,유치원,부산강서경찰서,N,1.0,부산광역시 강서구,10.945749525616698
부산광역시,유치원,부산강서경찰서,N,1.0,부산광역시 강서구,10.945749525616698
부산광역시,유치원,부산강서경찰서,Y,2.0,부산광역시 강서구,10.945749525616698
부산광역시,초등학교,부산강서경찰서,Y,2.0,부산광역시 강서구,10.945749525616698
부산광역시,초등학교,부산강서경찰서,Y,2.0,부산광역시 강서구,10.945749525616698
부산광역시,어린이집,부산강서경찰서,N,1.0,부산광역시 강서구,10.945749525616698
부산광역시,유치원,부산강서경찰서,N,1.0,부산광역시 강서구,10.945749525616698
부산광역시,초등학교,부산강서경찰서,Y,2.0,부산광역시 강서구,10.945749525616698
부산광역시,어린이집,부산강서경찰서,N,1.0,부산광역시 강서구,10.945749525616698
부산광역시,초등학교,부산강서경찰서,Y,3.0,부산광역시 강서구,6.0
부산광역시,초등학교,부산강서경찰서,Y,1.0,부산광역시 강서구,10.945749525616698
부산광역시,유치원,부산강서경찰서,N,1.0,부산광역시 강서구,10.945749525616698
부산광역시,초등학교,부산강서경찰서,N,1.0,부산광역시 강서구,10.945749525616698
부산광역시,초등학교,부산강서경찰서,Y,1.0,부산광역시 강서구,10.945749525616698
부산광역시,유치원,부산강서경찰서,N,1.0,부산광역시 강서구,10.945749525616698
부산광역시,유치원,부산강서경찰서,N,1.0,부산광역시 강서구,10.945749525616698
부산광역시,유치원,부산강서경찰서,N,1.0,부산광역시 강서구,10.945749525616698
부산광역시,초등학교,부산강서경찰서,Y,4.0,부산광역시 강서구,10.945749525616698
부산광역시,유치원,부산강서경찰서,N,1.0,부산광역시 강서구,10.945749525616698
부산광역시,유치원,부산강서경찰서,N,1.0,부산광역시 강서구,10.945749525616698
부산광역시,유치원,부산강서경찰서,N,1.0,부산광역시 강서구,10.945749525616698
부산광역시,유치원,부산강서경찰서,N,1.0,부산광역시 강서구,10.945749525616698
부산광역시,유치원,부산강서경찰서,N,1.0,부산광역시 강서구,10.945749525616698
부산광역시,초등학교,부산강서경찰서,Y,4.0,부산광역시 강서구,10.945749525616698
부산광역시,초등학교,부산강서경찰서,Y,2.0,부산광역시 강서구,10.945749525616698
부산광역시,유치원,부산강서경찰서,N,1.0,부산광역시 강서구,10.945749525616698
부산광역시,어린이집,부산강서경찰서,N,1.0,부산광역시 강서구,10.945749525616698
부산광역시,초등학교,부산강서경찰서,N,1.0,부산광역시 강서구,5.0
부산광역시,유치원,부산강서경찰서,N,1.0,부산광역시 강서구,10.945749525616698
